host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,host_listings_count
302878981,Silvana,2019-10-17,Unknown,within an hour,f,1
16661306,Sandra,2014-06-11,"Málaga, Spain",within an hour,Unknown,7
569268721,Joshua,2024-03-27,Unknown,within an hour,f,1
300490307,Jan,2019-10-06,"Amsterdam, Netherlands",within an hour,f,1
322972487,Jose Manuel,2019-12-31,"Málaga, Spain",within an hour,t,1
163733761,José Luis,2017-12-22,"Málaga, Spain",within an hour,f,1
20119876,Gador,2014-08-16,"Málaga, Spain",within an hour,f,1
4480421,Alessia,2012-12-24,"Málaga, Spain",Unknown,f,1
8975601,Rocio,2013-09-21,"Málaga, Spain",within an hour,f,1
32573771,Dani,2015-05-04,"Málaga, Spain",Unknown,f,1
376600093,Raquel,2020-11-22,Unknown,within an hour,f,1
441420671,Rafael,2022-01-21,Unknown,within an hour,f,3
68730143,María Dolores,2016-04-24,"Málaga, Spain",within an hour,f,1
401517145,Roberto,2021-05-14,Unknown,within an hour,t,2
518539086,María,2023-06-06,"Málaga, Spain",within an hour,f,1
11780714,Maria,2014-01-30,"Madrid, Spain",within an hour,t,4
60080379,Deniz,2016-02-23,"Málaga, Spain",within an hour,f,3
43351293,Blanca,2015-09-04,"Córdoba, Spain",within an hour,f,2
41367782,Erna-Marie,2015-08-13,"Lübeck, Germany",within an hour,t,1
523548969,Emilio,2023-07-03,Unknown,within an hour,f,1
151847623,Ángeles,2017-09-24,Unknown,within an hour,f,1
532206825,Francisco,2023-08-16,"Málaga, Spain",within a day,f,2
439637921,Juan Carlos,2022-01-09,"Málaga, Spain",within an hour,t,5
271104246,Paz L.,2019-06-24,"Málaga, Spain",within an hour,t,2
216849484,Chirag,2018-09-23,"Ceuta, Spain",Unknown,f,1
193848748,Marciano,2018-06-06,"Málaga, Spain",within an hour,f,2
6146091,JuanMa,2013-04-29,"London, United Kingdom",within an hour,t,2
109235729,Jose Manuel,2016-12-31,"Málaga, Spain",within an hour,f,2
8562094,Mersi,2013-09-01,Unknown,within an hour,t,3
136115899,María José,2017-06-20,"Andalusia, Spain",within an hour,f,3
568072369,Eliane,2024-03-20,"Málaga, Spain",within an hour,f,1
285578671,Holidu,2019-08-14,"Madrid, Spain",within an hour,f,351
38355676,Cybonet,2015-07-13,"Málaga, Spain",within an hour,f,2
505954067,Fátima Zohra,2023-03-18,"Málaga, Spain",within an hour,f,6
5430318,Benno,2013-03-12,"Málaga, Spain",within an hour,t,3
3853586,Liz,2012-10-13,"Malaga, Spain",within a few hours,f,1
498874861,José M.,2023-01-31,"Málaga, Spain",within an hour,f,1
410263608,Santos,2021-07-01,Unknown,within an hour,Unknown,2
281812485,Dv,2019-08-02,"Málaga, Spain",within a few hours,f,5
582892547,Daniel,2024-06-11,"Málaga, Spain",within an hour,f,1
510920766,Miguel,2023-04-20,Unknown,within an hour,f,1
12128492,Elisa,2014-02-10,"Seville, Spain",within an hour,f,1
610685,Rafael,2011-05-21,"Málaga, Spain",within an hour,t,1
60226877,Jose Antoniop,2016-02-24,"Málaga, Spain",within an hour,t,3
404554595,Ana Maria,2021-05-31,"Andalusia, Spain",within an hour,f,1
26143711,Juanma,2015-01-15,"Málaga, Spain",within a few hours,f,1
530889104,Mar,2023-08-09,Unknown,Unknown,f,1
81473592,Juan Antonio,2016-07-03,"Málaga, Spain",within an hour,f,1
25400324,Dumitru,2014-12-30,"Málaga, Spain",within an hour,f,2
245112550,Patricia,2019-02-24,"Málaga, Spain",within an hour,f,1
110106423,Nico,2017-01-06,"Málaga, Spain",within an hour,t,1
333696635,Antonio,2020-02-05,"Málaga, Spain",within an hour,t,1
13555160,Maite,2014-03-26,"Málaga, Spain",within a few hours,t,1
343985605,Jose Luis,2020-04-16,Unknown,within an hour,Unknown,3
222398248,Maria Victoria,2018-10-24,Unknown,within an hour,f,3
51053984,Jeffrey,2015-12-11,"Málaga, Spain",Unknown,f,2
36920010,Anna,2015-06-28,"Barcelona, Spain",within an hour,t,1
224794257,Emma,2018-11-08,"Málaga, Spain",within an hour,f,1
61977582,Salva Y Javi,2016-03-07,"Málaga, Spain",within an hour,f,91
261278397,Sophie & Janne,2019-05-12,"Stockholm, Sweden",within a few hours,t,1
495365908,Gema,2023-01-10,Unknown,Unknown,f,1
144961380,Noelia,2017-08-08,"Málaga, Spain",within an hour,f,1
79508628,Zohair,2016-06-23,"Málaga, Spain",within a few hours,f,3
523443587,Ana Vanesa,2023-07-03,Unknown,within an hour,f,1
40036521,Javier,2015-07-30,"Málaga, Spain",within a day,f,1
128231755,Enrique Y Diego,2017-04-30,"Encinas Reales, Spain",within an hour,f,2
45607616,Melu,2015-10-02,"Málaga, Spain",within an hour,f,2
56166217,Francisco,2016-01-26,Unknown,a few days or more,f,1
46869255,Mart,2015-10-18,"Málaga, Spain",Unknown,f,1
519997497,Raquel Eliana,2023-06-14,"Málaga, Spain",within an hour,t,1
174334186,Carmen,2018-02-20,Unknown,within an hour,t,1
185896683,Ilse,2018-04-23,Netherlands,Unknown,f,1
581763233,Sergio,2024-06-05,"Málaga, Spain",within an hour,f,1
80299583,Amely,2016-06-27,"Málaga, Spain",within an hour,t,2
165015893,Maria,2017-12-30,"Málaga, Spain",within an hour,t,2
14995276,Juanma,2014-05-02,"Málaga, Spain",within a day,f,2
70192046,Alain,2016-05-03,"Benalmádena, Spain",Unknown,f,1
495838346,María De La Luz,2023-01-13,Unknown,within a few hours,f,1
19452509,Dolores,2014-08-04,Unknown,within a few hours,f,3
480271782,Greensol Real Estate,2022-09-20,Unknown,within an hour,f,2
82069670,Ana Maria,2016-07-06,"Málaga, Spain",within a few hours,f,1
402577777,Monserrat,2021-05-20,Unknown,within an hour,t,1
280021916,Maria Angeles,2019-07-28,Unknown,Unknown,f,1
39997257,Un Logo,2015-07-30,"Málaga, Spain",within an hour,f,1
20650359,Laura,2014-08-28,"Málaga, Spain",within an hour,t,1
509362631,Daniel,2023-04-10,"Málaga, Spain",Unknown,f,1
347573778,Eduardo José,2020-05-25,Unknown,within an hour,t,1
25994544,Jose L,2015-01-12,"Málaga, Spain",within an hour,t,14
16303935,Fede,2014-06-02,"Andalusia, Spain",within an hour,f,1
87799891,Miguel,2016-08-03,"Málaga, Spain",within an hour,f,1
524821992,Matias,2023-07-10,"Málaga, Spain",within an hour,Unknown,7
699820,Tania,2011-06-14,"Casarabonela, Spain",within an hour,f,2
7141970,Raúl,2013-06-27,Unknown,within an hour,f,1
179661982,José,2018-03-20,"Málaga, Spain",within an hour,f,2
169260069,Joaquin,2018-01-22,"Málaga, Spain",within an hour,f,1
45067936,Emilio,2015-09-25,Unknown,within an hour,t,1
256003575,Sandra,2019-04-15,Unknown,within an hour,f,1
128667992,Juan Pablo,2017-05-03,"Andalusia, Spain",within an hour,Unknown,3
285010915,Domingo,2019-08-12,"Málaga, Spain",within an hour,f,3
206028053,Francisco,2018-07-29,"Málaga, Spain",within an hour,f,1
147700383,Paola,2017-08-25,"Málaga, Spain",within an hour,t,1
440888315,Paco,2022-01-17,Unknown,Unknown,Unknown,5
214586581,FreshApartments,2018-09-10,Unknown,within an hour,f,20
93999560,Valerija,2016-09-07,"Sawbridgeworth, United Kingdom",within an hour,f,1
555235842,Alba,2024-01-08,"Málaga, Spain",within an hour,f,3
446600376,Maria Del Mar,2022-02-24,Unknown,within an hour,t,1
540001413,Román,2023-10-02,"Rincón de la Victoria, Spain",within an hour,f,1
235242238,Santiago,2019-01-08,"Málaga, Spain",within an hour,f,1
54892743,Pablo,2016-01-16,"Andalusia, Spain",within a few hours,t,1
530080940,José Carlos,2023-08-05,Unknown,within an hour,f,1
225213522,Maria Del Carmen,2018-11-11,"Málaga, Spain",within an hour,t,3
395642817,Uach,2021-04-05,"Málaga, Spain",within an hour,f,5
304620562,"Ammas, S.L.",2019-10-26,Unknown,within a few hours,t,2
187317317,Angelinma,2018-05-01,Unknown,within an hour,f,1
10462468,Barbara,2013-12-06,"Andalusia, Spain",within an hour,t,2
563858266,Fernando,2024-02-25,Unknown,Unknown,f,1
508940009,Ingrid,2023-04-07,Unknown,within a few hours,f,1
117576572,Jose Manuel,2017-02-22,"Torremolinos, Spain",within an hour,f,3
273380943,María Del Carmen,2019-07-03,Unknown,within an hour,f,1
237255664,Nacho,2019-01-17,"Málaga, Spain",within an hour,t,2
501683837,Patricia,2023-02-18,"Málaga, Spain",within an hour,t,1
261499325,Tandem,2019-05-13,Unknown,within a day,f,1
173821949,Antonio,2018-02-17,"Málaga, Spain",within an hour,t,1
42744149,Helena,2015-08-28,Spain,within an hour,f,3
35656553,Ana,2015-06-12,"Málaga, Spain",within an hour,t,1
484609595,Ángeles,2022-10-22,Unknown,within a day,f,1
196840034,Maye,2018-06-20,Unknown,within an hour,t,2
28744173,Jabo,2015-03-04,"Málaga, Spain",within an hour,f,1
142022277,Juan Carlos,2017-07-23,"Málaga, Spain",within an hour,t,1
253417994,Adrian,2019-04-05,"Málaga, Spain",within an hour,t,1
30120275,Yoli,2015-03-27,"Cartagena, Colombia",within a few hours,t,2
58724285,Joanne,2016-02-14,"Manchester, United Kingdom",within an hour,f,1
111387984,Juan,2017-01-14,"Valle de Abdalajís, Spain",within an hour,t,4
119758168,Jose Y Elisabet,2017-03-08,"Málaga, Spain",within an hour,f,1
73159417,Conchi,2016-05-21,"Málaga, Spain",within an hour,t,3
557748563,Tennessee,2024-01-21,Unknown,within an hour,f,2
351646632,Sharp,2020-06-24,Unknown,within an hour,f,13
37317311,Apartamentos,2015-07-02,"Málaga, Spain",within an hour,f,4
467431276,Antonio,2022-07-03,Unknown,within an hour,f,1
28687712,SinEse Design Homes,2015-03-03,"Málaga, Spain",within an hour,f,31
163417245,David,2017-12-20,"Málaga, Spain",within an hour,f,5
413058365,Fernando,2021-07-15,Unknown,within an hour,f,3
52117492,Max,2015-12-23,"Andalusia, Spain",within an hour,f,2
71715690,Lola,2016-05-12,"Málaga, Spain",Unknown,f,1
432345744,"Loic, Estelle And Co",2021-11-17,Unknown,Unknown,f,1
476959766,Antonia,2022-08-27,Unknown,within an hour,f,2
126604177,WonderStays,2017-04-19,"Málaga, Spain",within an hour,Unknown,22
146588236,Molina,2017-08-18,Unknown,within a day,f,1
232745940,Luis Fernando,2018-12-27,Unknown,a few days or more,f,1
446940016,Antonio,2022-02-26,Unknown,within an hour,f,4
259149615,Alberto,2019-05-01,"Málaga, Spain",within an hour,t,1
536099231,María José,2023-09-08,Unknown,within an hour,f,1
250523746,Rocío,2019-03-22,"Málaga, Spain",within an hour,f,1
98135119,Manuel,2016-10-05,Unknown,within an hour,f,1
40123858,Jorge,2015-07-31,"Andalusia, Spain",within a few hours,f,2
312189305,Francis,2019-11-26,"Andalusia, Spain",within an hour,t,1
36054622,Eloisa,2015-06-17,"Miami Beach, FL",within an hour,t,1
152866341,Jesús,2017-10-01,"Andalusia, Spain",within an hour,t,1
96281307,Antonio,2016-09-22,"Málaga, Spain",within an hour,f,4
44236116,Veronica,2015-09-15,"Berlin, Germany",within an hour,f,1
418132097,José Luis,2021-08-12,Unknown,within an hour,t,1
16663600,Maria,2014-06-11,"Málaga, Spain",within a day,t,6
568563485,Victoria,2024-03-23,Unknown,within an hour,f,1
19614259,Cristian,2014-08-07,"Málaga, Spain",within an hour,t,7
106188666,Mary,2016-12-04,"Andalusia, Spain",within an hour,f,2
512741215,Daniel,2023-05-02,Unknown,within a day,f,1
28290701,Apartamentos Melina Arlu,2015-02-24,"Málaga, Spain",within an hour,t,3
19829857,Gustavo Daniel,2014-08-11,"Málaga, Spain",within an hour,Unknown,12
13172203,Marta,2014-03-16,"Málaga, Spain",within an hour,t,5
132945619,Maribel,2017-06-01,"Málaga, Spain",within an hour,t,2
206378606,Casa De La Merced Suites,2018-07-31,Unknown,Unknown,f,1
64897991,Natalia,2016-03-29,"Málaga, Spain",within an hour,t,1
559748699,Felix Jesus,2024-02-01,Unknown,within an hour,f,1
59561259,Familia Mateus,2016-02-20,"Málaga, Spain",within an hour,t,4
553135,Maru,2011-05-03,Spain,within an hour,f,2
280961382,Rafael,2019-07-31,Unknown,within an hour,f,2
510355755,Jiang,2023-04-16,Unknown,within an hour,t,2
421701758,Christian,2021-09-05,"Málaga, Spain",within an hour,f,1
561396669,Inmaculada Concepción,2024-02-10,Unknown,within an hour,f,1
74216895,Ivan,2016-05-26,"Andalusia, Spain",within an hour,t,1
504620569,Nicolo,2023-03-09,Unknown,within an hour,t,1
331081827,José Carlos,2020-01-27,Unknown,within an hour,t,1
49854298,Sergio,2015-11-25,"Marbella, Spain",within an hour,f,1
16198747,Pablo,2014-05-31,"Málaga, Spain",Unknown,f,1
5895070,Arantxa & George,2013-04-12,"Málaga, Spain",within an hour,t,3
32061336,Manuel,2015-04-27,"Málaga, Spain",within an hour,f,2
324493296,Stefano,2020-01-05,"Málaga, Spain",within a few hours,t,1
24754974,Max,2014-12-12,"Málaga, Spain",within a day,f,1
191003945,Jose,2018-05-22,"Málaga, Spain",within an hour,t,1
524987494,Desirée,2023-07-11,Unknown,within a few hours,f,1
548743443,Julio,2023-11-29,Unknown,within a day,f,1
10602519,Alina,2013-12-13,"Andalusia, Spain",within an hour,t,3
567212436,Hnm Asset,2024-03-15,"Málaga, Spain",within an hour,f,1
37969068,Birgit,2015-07-09,"Andalusia, Spain",Unknown,f,1
548011794,Hylenne,2023-11-24,Unknown,within an hour,f,1
45016222,Martin,2015-09-24,"Marbella, Spain",within an hour,f,2
148567743,Maria,2017-08-31,"Andalusia, Spain",within an hour,t,14
206478068,Kaz,2018-07-31,"Andalusia, Spain",within an hour,f,3
19020466,Ana,2014-07-28,"Málaga, Spain",Unknown,f,1
96176345,Graeme,2016-09-21,"Andalusia, Spain",within an hour,f,4
297296021,Manuela,2019-09-23,Unknown,within an hour,f,1
56739563,Jan,2016-01-30,"Copenhagen, Denmark",within a few hours,t,1
24288915,Loyd,2014-11-29,"Tavira, Portugal",within a day,f,13
189787124,Irene,2018-05-15,"Málaga, Spain",Unknown,f,1
9036882,Aline,2013-09-24,"Málaga, Spain",within a few hours,f,2
229377723,Tomas,2018-12-06,"Cali, Colombia",within a few hours,f,1
11689519,Valentina E Lorenzo,2014-01-27,Italy,within an hour,f,1
203079866,Biljana,2018-07-17,"Toussus-le-Noble, France",within an hour,f,1
564063413,Ana,2024-02-26,"Málaga, Spain",within an hour,f,1
68218840,Luis,2016-04-21,Unknown,Unknown,f,1
180535946,Patricia,2018-03-25,"Málaga, Spain",within an hour,Unknown,3
561294293,Ángela,2024-02-10,Unknown,within an hour,f,1
25961901,"Isabel, Gloria Y Francisco",2015-01-11,"Andalusia, Spain",within an hour,t,3
196746998,Adrian,2018-06-20,"Málaga, Spain",Unknown,f,1
144659036,Pilar,2017-08-06,"Málaga, Spain",within an hour,f,1
23374078,Álvaro,2014-11-05,"Málaga, Spain",Unknown,f,1
7313215,Daniel,2013-07-06,"Madrid, Spain",within an hour,t,1
308046436,Marcelino,2019-11-08,"Málaga, Spain",within an hour,f,1
407669962,Javier,2021-06-17,Unknown,within an hour,f,1
559928289,Daniel,2024-02-02,"Málaga, Spain",within an hour,f,1
1602361,Gema Y Pablo,2012-01-13,"Malaga, Spain",within an hour,f,2
452116864,Agustin,2022-03-31,Unknown,Unknown,f,1
431118402,Ascensión,2021-11-09,Unknown,within an hour,f,1
11880556,Luis Vicente,2014-02-02,"Málaga, Spain",within an hour,f,1
648117,Javier,2011-05-31,"England, United Kingdom",within a day,t,1
467074946,Fernando,2022-07-01,Unknown,within an hour,f,3
16411274,Rafael,2014-06-05,"Málaga, Spain",within an hour,f,5
1018008,Alfonso,2011-08-25,"Malaga, Spain",within an hour,f,1
111590406,Paca,2017-01-15,"Málaga, Spain",within an hour,t,1
55581934,Francisco,2016-01-21,"Málaga, Spain",within an hour,f,1
507034806,Karolyd,2023-03-25,Unknown,within an hour,t,2
25107589,Suite Homes,2014-12-22,"Málaga, Spain",within an hour,f,28
64030028,Mercedes,2016-03-22,"Andalusia, Spain",within an hour,t,1
467502906,Liana,2022-07-03,"Málaga, Spain",within a few hours,t,1
254285313,Juan José,2019-04-09,Unknown,Unknown,f,1
581910707,Bernardo,2024-06-06,Unknown,within an hour,f,1
142563529,Ivan,2017-07-26,Unknown,within an hour,f,3
36522430,Aras,2015-06-23,Spain,within a day,f,2
224152926,Leonardo,2018-11-04,"Málaga, Spain",Unknown,f,2
368520023,Beatriz,2020-09-21,"Málaga, Spain",within an hour,f,1
549178656,Ro,2023-12-02,Unknown,within an hour,t,4
508081252,Andra,2023-04-01,Unknown,within an hour,f,17
565403567,Laura,2024-03-04,Unknown,within an hour,f,3
46271987,Taras,2015-10-11,"Málaga, Spain",within an hour,f,2
58675967,María José,2016-02-14,"Málaga, Spain",within an hour,f,1
260387261,Carmen,2019-05-07,Unknown,within an hour,t,1
449069353,Manuel,2022-03-11,Unknown,within a day,f,1
138885380,Neil,2017-07-06,"Málaga, Spain",within an hour,t,1
274446073,Salles Málaga Centro,2019-07-08,Unknown,within an hour,f,3
476278092,Johan Paul,2022-08-22,"Málaga, Spain",within an hour,t,1
104621800,Maria Isabel,2016-11-21,"Málaga, Spain",within an hour,f,1
17263206,Felipe,2014-06-25,"Málaga, Spain",within a few hours,t,1
213187034,Guido,2018-09-02,"Amsterdam, Netherlands",within an hour,t,1
155578676,Antonio,2017-10-21,Unknown,within a day,f,1
317827807,Antonio,2019-12-15,Unknown,within an hour,t,1
220806546,Jessica Del Carmen,2018-10-15,"Málaga, Spain",within a few hours,f,1
74612894,Katerina,2016-05-29,"Andalusia, Spain",within an hour,t,7
18312102,Dani,2014-07-18,"Málaga, Spain",Unknown,f,1
43949458,Carolina,2015-09-11,"Madrid, Spain",within an hour,t,3
213537007,Rafaela,2018-09-04,"Málaga, Spain",within an hour,f,1
575264599,Francisca Maria,2024-05-01,"Málaga, Spain",within a few hours,f,1
347555796,Francisco,2020-05-25,"Málaga, Spain",within a few hours,t,1
520175080,Sonia,2023-06-15,"Málaga, Spain",Unknown,f,1
487395999,Raúl,2022-11-12,"Málaga, Spain",within an hour,t,1
2338846,Goyo,2012-05-10,"Munich, Germany",within an hour,f,1
584838411,Rute,2024-06-21,Unknown,Unknown,f,1
55110093,Antonio,2016-01-18,"Arroyo de la Miel, Spain",within an hour,f,1
1818596,Ori,2012-02-27,Spain,within a few hours,f,1
153374913,Ricardo,2017-10-05,"Málaga, Spain",Unknown,f,1
19616353,Minerva,2014-08-07,"Andalusia, Spain",within an hour,t,3
82309215,Paqui,2016-07-07,"Málaga, Spain",Unknown,f,1
140022857,Auxi,2017-07-12,Unknown,within an hour,f,1
49414613,Maria Dolores,2015-11-19,France,Unknown,f,1
363455984,Antonia,2020-08-20,Unknown,within an hour,Unknown,2
9732526,Nacho,2013-10-31,"Andalusia, Spain",within an hour,t,1
543223203,Adolfo,2023-10-24,Unknown,Unknown,f,2
542419658,Idalina,2023-10-18,"Málaga, Spain",within an hour,t,1
62218785,Maria Del Carmen,2016-03-09,"Viterbo, Italy",within an hour,t,1
239844153,Pedro,2019-01-29,Unknown,Unknown,f,1
81870487,Francisco,2016-07-05,"Málaga, Spain",within a day,f,1
230811947,Yolanda,2018-12-15,Unknown,Unknown,f,1
248496197,Adolfo,2019-03-12,"Málaga, Spain",within an hour,f,1
269727319,Maria,2019-06-19,Unknown,within an hour,t,1
247839108,Soledad,2019-03-09,"Málaga, Spain",within an hour,f,1
524029233,Carlos,2023-07-06,Unknown,within an hour,f,1
34742489,Maria Jesus,2015-06-01,"Málaga, Spain",within an hour,f,2
453791783,Ruth,2022-04-11,"Málaga, Spain",within an hour,t,2
248800795,Infranve,2019-03-14,Unknown,within an hour,f,4
467121082,Iberican,2022-07-01,Unknown,within an hour,f,35
76556384,Andrea,2016-06-08,"Florence, Italy",within an hour,f,231
432588827,"Loic, Estelle And Co",2021-11-19,Unknown,within an hour,f,1
469211146,Holidu,2022-07-13,"Madrid, Spain",within an hour,f,621
561538203,Juan Jesus,2024-02-11,Unknown,within an hour,f,4
54402121,Victoria,2016-01-12,"Málaga, Spain",within an hour,f,1
157695861,Manuel,2017-11-06,"Málaga, Spain",Unknown,f,1
534192253,Mila,2023-08-27,"Málaga, Spain",within an hour,t,1
126871028,Salomón,2017-04-21,Unknown,within an hour,f,1
1429517,Stijn & Nicole,2011-11-21,"Málaga, Spain",within a few hours,f,1
332631113,Juan,2020-02-01,Unknown,within an hour,f,1
150798305,Angeles,2017-09-16,"Málaga, Spain",within an hour,t,1
568060426,Miriam,2024-03-20,Unknown,within a few hours,f,1
211779991,Nikita,2018-08-26,"Málaga, Spain",within an hour,t,1
104649362,Daniela,2016-11-21,"Málaga, Spain",within an hour,t,1
42266923,Alejandro,2015-08-23,"Andalusia, Spain",within an hour,t,7
14224620,Guillaume Olivier,2014-04-13,"Málaga, Spain",within an hour,t,2
513546749,Rafael,2023-05-07,"Málaga, Spain",within an hour,f,1
561193364,María Josefa,2024-02-09,Unknown,within a few hours,f,1
33472603,Antonio,2015-05-16,"Torremolinos, Spain",within a day,f,1
198676675,Lola,2018-06-28,"Málaga, Spain",Unknown,f,1
154045024,Novasol,2017-10-10,"Virum, Denmark",within an hour,f,228
19959577,Maica,2014-08-13,"Málaga, Spain",Unknown,f,1
555826562,M Malaga STR S.L,2024-01-11,Unknown,within an hour,f,9
461345266,Tina,2022-05-28,"Mijas, Spain",Unknown,f,2
203326546,Lola,2018-07-18,"Málaga, Spain",Unknown,t,1
