listing_id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_listings_count,longitude,latitude,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,base_price
921066694286552091,460391145,Marta Y Fran,2022-05-22,Unknown,Unknown,Unknown,t,148,-4.4192597171259695,36.72522288149179,Private room,2,47,46,5,4.64,t,3.84,472
34298323,62735868,Jose Manuel,2016-03-13,"Málaga, Spain",Unknown,Unknown,f,1,-4.41889,36.72351,Entire home/apt,4,22,0,0,4.95,t,0.36,300
785987574556153417,12755454,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,f,23,-4.424842029,36.716456412,Entire home/apt,3,0,0,0,Unknown,t,Unknown,70
19581732,40571478,La Casa De La Alameda,2015-08-05,"Andalusia, Spain",within a day,100%,t,13,-4.42519,36.71732,Entire home/apt,4,14,1,0,4.86,t,0.17,90
641248178700379009,282811750,Patricia,2019-08-05,Unknown,within an hour,100%,f,3,-4.42817,36.71336,Entire home/apt,6,33,21,3,4.7,f,1.35,150
1035983069813791864,920934,Mercedes Y Julia,2011-08-04,"Málaga, Spain",within an hour,100%,f,8,-4.4286856,36.7147357,Entire home/apt,4,2,2,0,5.0,t,0.43,127
665106078770293780,79418042,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,f,41,-4.42403,36.71905,Entire home/apt,2,11,3,0,4.91,t,0.51,100
1036022815482108523,920934,Mercedes Y Julia,2011-08-04,"Málaga, Spain",within an hour,100%,f,8,-4.4286856,36.7147357,Entire home/apt,4,0,0,0,Unknown,t,Unknown,127
14961332,94173177,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,f,115,-4.42024,36.72443,Entire home/apt,6,114,47,1,4.59,t,3.92,85
52894451,40571478,La Casa De La Alameda,2015-08-05,"Andalusia, Spain",within a day,100%,t,13,-4.42406,36.71778,Entire home/apt,4,4,2,0,5.0,t,0.28,150
43622715,8930070,Cristina,2013-09-19,"Andalusia, Spain",within an hour,100%,t,2,-4.42494,36.71537,Entire home/apt,6,45,11,0,4.91,f,0.93,90
670663296151134475,94173177,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,f,115,-4.42897,36.71304,Entire home/apt,5,35,16,0,4.43,t,1.57,85
42238916,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.42876,36.71922,Entire home/apt,4,3,0,0,4.0,t,0.1,60
651155406485273070,79418042,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,f,41,-4.4194065,36.7244912,Entire home/apt,2,8,5,0,4.5,t,0.33,100
785989611983557470,12755454,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,f,23,-4.424842029,36.716456412,Entire home/apt,3,1,1,0,4.0,t,0.09,75
4657305,23613433,Marqués De Guadiaro,2014-11-11,"Málaga, Spain",within an hour,100%,f,7,-4.41957,36.72315,Entire home/apt,2,73,1,0,4.42,t,0.67,50
785987027973224258,12755454,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,f,23,-4.424842029,36.716456412,Entire home/apt,3,0,0,0,Unknown,t,Unknown,100
1040691557034758471,76026193,Renata,2016-06-05,"Málaga, Spain",within an hour,100%,t,7,-4.430377615344239,36.7321023882356,Private room,2,2,2,0,5.0,f,0.29,37
4814700,23613433,Marqués De Guadiaro,2014-11-11,"Málaga, Spain",within an hour,100%,f,7,-4.41957,36.72315,Entire home/apt,2,50,0,0,4.28,t,0.46,55
22728307,43069874,Macarena,2015-09-01,"Málaga, Spain",within a day,100%,f,3,-4.42414,36.71835,Entire home/apt,4,26,3,0,4.88,f,0.34,120
1151186745938511307,576248696,Tatiana,2024-05-07,Unknown,within an hour,100%,f,10,-4.426070182746908,36.7118498010587,Entire home/apt,4,0,0,0,Unknown,f,Unknown,148
691860212176312222,418270816,Limehome,2021-08-13,Unknown,within an hour,98%,f,708,-4.428069,36.714836,Entire home/apt,4,2,0,0,4.0,t,0.13,1000
4815312,23613433,Marqués De Guadiaro,2014-11-11,"Málaga, Spain",within an hour,100%,f,7,-4.41957,36.72315,Entire home/apt,6,44,3,0,4.14,t,0.38,100
785985811359167762,12755454,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,f,23,-4.4248427,36.7164591,Entire home/apt,5,0,0,0,Unknown,t,Unknown,100
691857972074532960,418270816,Limehome,2021-08-13,Unknown,within an hour,98%,f,708,-4.428069,36.714836,Entire home/apt,4,0,0,0,Unknown,t,Unknown,1000
924551996648183873,24813259,Vanessa,2014-12-14,"Torre del Mar, Spain",within an hour,100%,f,4,-4.420331611686402,36.72327086867642,Entire home/apt,2,0,0,0,Unknown,f,Unknown,65
1036009276719040893,920934,Mercedes Y Julia,2011-08-04,"Málaga, Spain",within an hour,100%,f,8,-4.4286856,36.7147357,Entire home/apt,5,0,0,0,Unknown,t,Unknown,160
52505139,250112582,HomeAbroad Apartments,2019-03-20,"Andalusia, Spain",within an hour,90%,f,39,-4.42578,36.71513,Entire home/apt,4,3,2,0,4.67,t,0.09,108
52505135,250112582,HomeAbroad Apartments,2019-03-20,"Andalusia, Spain",within an hour,90%,f,39,-4.42581,36.71507,Entire home/apt,6,6,1,0,3.33,t,0.18,196
35296287,108414989,Elena,2016-12-25,Unknown,within a day,50%,f,3,-4.42429,36.7138,Entire home/apt,7,6,0,0,4.0,t,0.1,200
32007219,101334115,Javier,2016-10-26,"Málaga, Spain",within an hour,100%,t,5,-4.393635,36.723415,Entire home/apt,5,76,18,0,4.79,t,1.17,135
903354274698251600,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.4066169,36.72071529999999,Entire home/apt,4,21,19,1,4.67,t,1.67,75
593432286817885693,245521903,Armando,2019-02-26,"Andalusia, Spain",within an hour,100%,f,5,-4.42329,36.7366,Entire home/apt,4,7,3,0,4.57,t,0.37,49
910977254899339537,139864370,Elisa,2017-07-11,"Málaga, Spain",within an hour,100%,f,1,-4.4363853227539085,36.70682681005776,Entire home/apt,4,4,4,0,5.0,t,0.36,107
2217020,2426898,Inmaculada,2012-05-21,"Malaga, Spain",within a few hours,100%,f,1,-4.40395,36.72134,Entire home/apt,2,31,4,2,4.48,f,0.28,95
577278358104535128,151687890,Ainhoa,2017-09-22,"Fuengirola, Spain",within a few hours,100%,t,1,-4.438429,36.721336,Entire home/apt,6,79,36,1,4.82,f,2.89,200
619960452502223448,29934444,Ismael,2015-03-24,"Málaga, Spain",within a few hours,100%,f,1,-4.38128,36.7241,Entire home/apt,11,7,5,0,4.86,f,0.29,250
874564968811597790,381837468,Carlos,2020-12-27,"Málaga, Spain",within an hour,100%,f,3,-4.4425,36.71123,Entire home/apt,4,10,5,0,4.9,t,0.71,100
1005038092677914357,33477868,Ramiro,2015-05-16,"Málaga, Spain",within an hour,100%,f,1,-4.44108,36.7061,Entire home/apt,4,23,23,4,4.65,f,3.38,80
755754222716926628,78650682,Alberto,2016-06-19,"Andalusia, Spain",within an hour,100%,f,6,-4.425154399999999,36.7257653,Private room,2,1,0,0,5.0,f,0.05,59
1101481906564288349,495763488,Robert,2023-01-12,Unknown,within an hour,100%,t,1,-4.445851298147578,36.710930892604445,Entire home/apt,5,17,17,2,4.76,t,4.29,91
854932691828939659,394507052,Miriam,2021-03-28,"Málaga, Spain",within an hour,100%,t,1,-4.441577275652446,36.69888992641608,Entire home/apt,5,24,18,4,4.79,f,1.87,78
1150796804732538336,143993383,Sebastian,2017-08-02,Unknown,within an hour,100%,f,3,-4.43784,36.7068,Entire home/apt,6,2,2,2,5.0,f,2.0,79
4515641,11115185,Hilda,2014-01-08,"A Coruña, Spain",within a day,50%,f,2,-4.45867,36.66193,Private room,2,6,0,0,4.67,f,0.05,95
1151981134046733886,576442692,Rute,2024-05-08,Unknown,within an hour,89%,f,1,-4.43247,36.70847,Entire home/apt,4,3,3,2,4.33,t,2.2,105
979479565168387281,15988286,Helga,2014-05-26,"Stuttgart, Germany",within a few hours,100%,f,1,-4.359187446534634,36.720115325334206,Entire home/apt,4,0,0,0,Unknown,f,Unknown,79
1165351312470168786,92786663,Meesam,2016-08-31,"Amsterdam, Netherlands",within an hour,100%,f,2,-4.441261962256368,36.71149181619096,Private room,2,2,2,2,5.0,f,2.0,37
41542384,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.3733,36.72091,Entire home/apt,5,18,7,1,4.11,t,0.37,80
1111610599840458383,566896137,Manuel,2024-03-13,Unknown,within a day,100%,f,1,-4.440405739906238,36.70159907978597,Private room,2,0,0,0,Unknown,f,Unknown,60
909209262318780898,334881669,Ulrich,2020-02-10,"Fresnes, France",within an hour,90%,f,4,-4.43564,36.72158,Entire home/apt,3,2,1,0,4.0,t,0.16,90
26762998,159924976,Alberto,2017-11-24,"Málaga, Spain",Unknown,Unknown,Unknown,8,-4.46121,36.71855,Entire home/apt,4,5,3,0,4.6,f,0.11,1000
52606393,387230462,Vanessa,2021-02-04,"Málaga, Spain",within an hour,100%,f,1,-4.44938,36.6879,Entire home/apt,4,12,5,0,4.42,f,0.45,111
33730181,243540079,Elizabeth,2019-02-16,"Andalusia, Spain",within an hour,100%,f,7,-4.42201,36.73341,Private room,2,69,33,5,4.83,f,1.09,40
25706403,94173177,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,f,115,-4.41211,36.71899,Entire home/apt,2,2,0,0,3.0,t,0.05,65
16165806,94173177,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,f,115,-4.40104,36.72298,Entire home/apt,9,94,30,3,4.59,t,1.11,185
1048477818209499002,77549846,Francisco,2016-06-13,"Dubai, United Arab Emirates",Unknown,Unknown,f,3,-4.423877357672112,36.720072897346746,Entire home/apt,2,5,5,0,4.0,f,1.19,100
1114552633087752178,65460596,Tania,2016-04-02,"Málaga, Spain",within an hour,100%,f,9,-4.422363050079365,36.72327446133976,Entire home/apt,7,0,0,0,Unknown,t,Unknown,150
1139844956238276933,495160602,Favio,2023-01-09,"Málaga, Spain",within a few hours,100%,f,1,-4.4750272,36.7311733,Private room,1,0,0,0,Unknown,f,Unknown,19
944941551386763997,381837468,Carlos,2020-12-27,"Málaga, Spain",within an hour,100%,f,3,-4.4413459,36.7103078,Entire home/apt,4,4,4,0,4.75,t,0.37,170
1108651282419924228,570229,Alvaro,2011-05-09,"Coquimbo, Chile",within an hour,100%,t,8,-4.43531,36.72433,Entire home/apt,4,17,17,5,4.71,t,4.9,60
751912321968318273,486161480,Kateryna,2022-11-03,"Málaga, Spain",within an hour,100%,f,1,-4.43572,36.70746,Entire home/apt,5,11,3,0,4.91,f,0.55,140
18572214,94736627,Rocío,2016-09-12,"Andalusia, Spain",within an hour,100%,t,59,-4.40746,36.72111,Entire home/apt,6,123,15,0,4.8,t,1.42,359
1061760367967908262,101869464,Javier,2016-10-30,"Málaga, Spain",a few days or more,0%,f,1,-4.442152660902135,36.7087430812883,Entire home/apt,6,2,2,0,5.0,f,0.37,55
911962853780442427,87733940,Amador,2016-08-03,"Málaga, Spain",within an hour,100%,t,7,-4.412672705948353,36.717476175514406,Entire home/apt,8,22,21,1,4.91,t,1.72,450
847543291010346426,91431043,Jose,2016-08-23,"Málaga, Spain",within an hour,100%,f,21,-4.4304345,36.7214403,Entire home/apt,4,11,7,0,4.82,t,0.71,260
989729785374130738,485156637,Emilio,2022-10-26,Unknown,within an hour,100%,t,2,-4.4266685,36.7256124,Entire home/apt,2,21,21,1,4.86,t,2.48,120
744037,3899104,Alejandro,2012-10-17,"Malaga, Spain",within a few hours,100%,f,1,-4.41255,36.71782,Entire home/apt,3,235,22,3,4.71,f,1.78,80
30217985,6954233,Alejandro,2013-06-17,"Málaga, Spain",within an hour,100%,t,1,-4.357329644954818,36.71998956519932,Entire home/apt,4,129,38,4,4.78,f,1.91,48
1135414208921780356,101000068,Ana,2016-10-24,"Andalusia, Spain",within an hour,73%,f,2,-4.427979270937642,36.72211970671171,Private room,2,6,6,3,4.5,f,2.57,40
1176538719611545138,20099599,Lorenzo,2014-08-16,"Zürich, Switzerland",within an hour,100%,f,1,-4.436136496295171,36.70733938513619,Entire home/apt,6,0,0,0,Unknown,f,Unknown,180
1109685003692627401,466918124,Enrique,2022-06-30,Unknown,within an hour,96%,f,31,-4.42442120558827,36.72874310627437,Entire home/apt,5,5,5,1,4.8,t,1.61,250
1157377080299926630,153618588,Laura,2017-10-07,"Málaga, Spain",within an hour,100%,f,1,-4.43777727970515,36.70118049045455,Private room,2,8,8,6,4.88,f,6.32,65
22570093,165822725,Jorge,2018-01-04,"Málaga, Spain",within an hour,100%,f,2,-4.4089089,36.7191696,Entire home/apt,4,0,0,0,Unknown,t,Unknown,250
2732268,13983300,Francisco Javier,2014-04-07,"Málaga, Spain",Unknown,Unknown,f,1,-4.43345,36.70783,Private room,2,8,0,0,4.63,f,0.07,50
923224468501707652,484392531,Elena,2022-10-20,Unknown,within an hour,100%,f,1,-4.424183,36.7249764,Entire home/apt,4,3,3,1,5.0,f,0.28,104
705480270952260346,7494143,Rosina,2013-07-15,"South Holland, Netherlands",within an hour,100%,t,2,-4.35621,36.71856,Entire home/apt,4,12,10,1,5.0,f,0.7,150
1055691332642760169,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.46089,36.66385,Entire home/apt,2,20,20,2,4.8,t,3.3,200
51956557,420811362,Francisco,2021-08-30,"Andalusia, Spain",within an hour,100%,f,1,-4.43136,36.72255,Entire home/apt,3,86,25,1,4.2,t,2.52,50
20014016,142086198,Felix,2017-07-23,"Málaga, Spain",within an hour,100%,t,1,-4.42897,36.721,Entire home/apt,2,155,19,2,4.77,f,1.84,60
41757819,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.41962,36.73012,Entire home/apt,4,15,7,1,3.87,t,0.32,84
615264741145110749,456519895,David,2022-04-28,Unknown,Unknown,Unknown,f,1,-4.43849,36.72744,Entire home/apt,2,3,0,0,5.0,f,0.12,120
1152696504582415872,523617560,Ignacio,2023-07-04,Unknown,within a day,100%,f,27,-4.438170239806008,36.702266355654615,Entire home/apt,4,0,0,0,Unknown,f,Unknown,100
1170990563749421882,581286067,Raul,2024-06-03,"Málaga, Spain",within an hour,100%,f,2,-4.375098931651123,36.72059235826397,Entire home/apt,2,0,0,0,Unknown,t,Unknown,95
983073962160003846,233811452,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",within an hour,97%,f,29,-4.417406348423932,36.724117071282464,Private room,3,0,0,0,Unknown,t,Unknown,31
838263460697246153,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.428516,36.7238948,Entire home/apt,3,69,44,2,4.9,t,4.28,600
776187738137474502,242223309,Ramon,2019-02-10,"Andalusia, Spain",within an hour,100%,t,2,-4.42188,36.71554,Entire home/apt,4,67,39,5,4.75,t,3.58,109
1160806831362443811,233811452,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",within an hour,97%,f,29,-4.41629,36.72426,Private room,4,0,0,0,Unknown,t,Unknown,49
41578327,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.42316,36.71544,Entire home/apt,2,43,1,0,4.35,t,0.81,50
825651133624401665,54863577,Emilia,2016-01-16,"Seville, Spain",within an hour,100%,f,6,-4.44170493632555,36.70322681654339,Entire home/apt,4,0,0,0,Unknown,f,Unknown,60
757026323969567603,54603830,Berny García,2016-01-14,"Málaga, Spain",within an hour,90%,t,5,-4.4255581,36.7285997,Entire home/apt,6,5,5,0,4.6,f,0.5,250
34036873,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.42289,36.71417,Entire home/apt,4,30,3,0,4.67,t,0.49,120
26988157,16712929,Victoria,2014-06-12,"Pozoblanco, Spain",within an hour,100%,f,3,-4.42737,36.72239,Entire home/apt,2,20,4,1,4.85,f,0.28,64
4079653,53703877,Alvaro,2016-01-07,"Andalusia, Spain",within an hour,100%,f,4,-4.429303169250488,36.72352600097656,Entire home/apt,3,145,28,2,4.54,f,1.65,50
1168094695493454973,161820367,Monica Paola,2017-12-08,"Málaga, Spain",Unknown,Unknown,f,1,-4.42997,36.72513,Entire home/apt,4,0,0,0,Unknown,f,Unknown,120
1062129416372680950,309456528,Take Care Malaga,2019-11-14,"Málaga, Spain",within an hour,94%,f,29,-4.423892201677586,36.72636080992032,Entire home/apt,5,4,4,1,4.5,f,0.88,500
1106333305687494047,169482918,Guillaume,2018-01-23,"Málaga, Spain",within an hour,100%,t,2,-4.3588746,36.7219547,Private room,2,4,4,3,5.0,f,1.54,54
1178944490047798916,89812313,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,Unknown,85,-4.425878825438244,36.7292343812341,Entire home/apt,4,0,0,0,Unknown,t,Unknown,250
9832659,10390988,M,2013-12-02,"Málaga, Spain",within an hour,100%,t,9,-4.3782,36.72213,Entire home/apt,4,99,12,3,4.75,f,0.99,110
818059452594664619,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.4231615,36.7154362,Entire home/apt,2,19,18,0,4.68,t,1.36,70
51442547,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.42392,36.72616,Entire home/apt,5,11,3,0,4.09,t,0.34,80
923166697492067715,102697148,Reme,2016-11-06,"Málaga, Spain",within an hour,100%,t,2,-4.4377614,36.7201903,Private room,1,37,37,0,4.95,f,3.46,45
949010202728739955,94736627,Rocío,2016-09-12,"Andalusia, Spain",within an hour,100%,t,59,-4.422368055979806,36.715193290669696,Entire home/apt,4,26,26,1,4.77,t,2.47,1134
781727393477059658,2092252,Juliette,2012-04-08,"Málaga, Spain",within an hour,97%,f,17,-4.41507,36.72545,Private room,4,2,0,0,5.0,f,0.11,45
912229556159623259,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.4461682,36.6984779,Private room,3,2,1,0,5.0,t,0.16,70
954984554638633925,483863108,Sergio,2022-10-16,"Málaga, Spain",within an hour,100%,t,5,-4.423572777246092,36.72627890329676,Entire home/apt,4,11,11,0,4.82,t,1.03,180
1050723949520124750,450492441,Andrea,2022-03-20,Unknown,within an hour,100%,t,3,-4.423341199999999,36.7270618,Entire home/apt,4,12,12,2,4.83,f,1.96,200
19014192,129038326,Virginia,2017-05-05,"Andalusia, Spain",within an hour,100%,t,2,-4.42392,36.72212,Entire home/apt,3,231,40,4,4.78,t,2.68,80
1081127117272075087,504271839,Vicente,2023-03-07,"Málaga, Spain",within an hour,100%,t,2,-4.4381211,36.7029703,Private room,1,19,19,3,5.0,f,3.93,25
41613186,228835060,Malaga Planners,2018-12-03,"Málaga, Spain",within an hour,100%,f,24,-4.416888,36.724567,Entire home/apt,5,22,7,0,4.91,t,0.65,70
1039622245603686295,272458820,Daniel,2019-06-30,Unknown,Unknown,Unknown,f,1,-4.417260612259745,36.72375119481524,Entire home/apt,4,21,21,2,4.71,f,3.07,88
47878608,12755454,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,f,23,-4.42249,36.71667,Entire home/apt,4,16,2,0,4.81,t,0.39,95
587696728152599517,14157344,Nicolas,2014-04-11,"Andalusia, Spain",within an hour,100%,f,5,-4.42644,36.72178,Entire home/apt,2,23,13,0,4.74,t,0.86,80
48132638,388169487,Rodrigo,2021-02-11,"Andalusia, Spain",within an hour,100%,f,1,-4.42313,36.72002,Entire home/apt,2,139,43,2,4.47,t,3.52,59
1029159317546442769,546170179,Cristina,2023-11-12,"Málaga, Spain",within an hour,100%,Unknown,3,-4.430975900000001,36.72089,Entire home/apt,4,34,34,3,4.76,t,5.0,133
939538967298509754,135809601,Miguel,2017-06-19,"Málaga, Spain",within an hour,100%,f,1,-4.4377532,36.6983723,Entire home/apt,2,7,7,0,4.71,f,0.67,110
930105560022055456,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.4377124,36.7009076,Entire home/apt,3,1,1,0,4.0,t,0.1,90
1018171995666194769,460391145,Marta Y Fran,2022-05-22,Unknown,Unknown,Unknown,t,148,-4.43082,36.72355,Entire home/apt,2,3,3,0,4.67,t,0.64,1393
1090470293310203088,444558016,Nieves,2022-02-11,Unknown,within an hour,100%,Unknown,7,-4.4388931343933,36.70382351025767,Entire home/apt,5,1,1,0,5.0,t,0.33,88
931618758644832811,48588829,Antonio,2015-11-09,"Málaga, Spain",within an hour,100%,t,1,-4.4303576,36.7247819,Entire home/apt,3,19,19,2,4.95,f,1.66,98
39270603,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.41225,36.7185,Entire home/apt,2,45,15,1,4.62,t,0.93,97
602089045777183610,170306461,Nieves,2018-01-28,"Alcázar de San Juan, Spain",within a few hours,100%,t,1,-4.43898,36.69781,Entire home/apt,8,16,5,0,4.94,t,0.61,420
946092029471760441,102697148,Reme,2016-11-06,"Málaga, Spain",within an hour,100%,t,2,-4.437574334442616,36.7203168844727,Private room,1,19,19,3,5.0,f,1.78,45
772474023925781851,41152820,Mariquilla,2015-08-11,"Málaga, Spain",within an hour,100%,Unknown,4,-4.374548060761666,36.721638662224535,Entire home/apt,3,13,11,4,4.92,t,0.74,110
53260094,101418638,Margarita,2016-10-26,"Málaga, Spain",within an hour,100%,f,43,-4.42542,36.72642,Entire home/apt,4,2,1,1,5.0,t,0.11,55
1039075059909992440,525257033,Alfredo,2023-07-12,Unknown,within an hour,100%,f,2,-4.439457710007177,36.69701846827246,Entire home/apt,4,0,0,0,Unknown,t,Unknown,200
1089573392706095265,561630184,Alberto,2024-02-12,"Málaga, Spain",within a few hours,100%,f,2,-4.438549529191636,36.70398404010202,Entire home/apt,4,6,6,1,4.83,f,1.34,158
32072527,236036982,Javier,2019-01-12,Unknown,within an hour,100%,f,2,-4.41132,36.71699,Entire home/apt,3,75,7,1,4.67,t,1.15,187
939023923702441071,351941736,Nani Y David,2020-06-26,"Andalusia, Spain",within an hour,100%,t,5,-4.4303576,36.7247819,Entire home/apt,3,1,1,0,5.0,t,0.09,100
51296672,79418042,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,f,41,-4.41199,36.71831,Entire home/apt,2,8,1,0,4.25,t,0.23,110
13465699,68846563,Andrea,2016-04-25,"Málaga, Spain",within an hour,100%,f,10,-4.43556,36.72135,Hotel room,4,65,0,0,4.55,f,0.67,75
552570330837974780,17499500,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,f,104,-4.42949,36.72506,Entire home/apt,3,23,4,0,4.13,f,0.84,43
1087779196474417002,460391145,Marta Y Fran,2022-05-22,Unknown,Unknown,Unknown,t,148,-4.42941,36.72359,Entire home/apt,2,2,2,0,4.0,t,0.63,1393
53870718,228835060,Malaga Planners,2018-12-03,"Málaga, Spain",within an hour,100%,f,24,-4.43275,36.72588,Entire home/apt,4,4,2,0,5.0,t,0.15,55
1071860453565028591,96464685,Miguel,2016-09-23,"Dublin, Ireland",within an hour,100%,f,1,-4.423337328144046,36.71396853653729,Entire home/apt,2,23,23,7,4.26,f,4.39,56
1126892536820954882,569374172,Aaron,2024-03-28,"Málaga, Spain",within an hour,100%,f,2,-4.429595381640072,36.72238055439488,Entire home/apt,4,0,0,0,Unknown,t,Unknown,120
1188518569240086862,252959314,Malaga,2019-04-03,"Málaga, Spain",within an hour,94%,f,74,-4.42308,36.72599,Private room,2,0,0,0,Unknown,t,Unknown,45
1131183343874313030,571439185,Adrián,2024-04-09,"Málaga, Spain",within an hour,100%,f,2,-4.43658217892546,36.707662509877714,Entire home/apt,4,0,0,0,Unknown,f,Unknown,75
1009173436636363876,525217356,Otman,2023-07-12,Unknown,within an hour,90%,f,5,-4.430396708466447,36.722134338380194,Entire home/apt,5,1,1,0,5.0,t,0.51,180
